,rain,elevation,river
1994/08/01,3.9,4.454,0.7290000000000001
1994/08/02,0.0,4.468,0.722
1994/08/03,10.4,4.558,0.7140000000000001
1994/08/04,0.0,4.697,1.003
1994/08/05,0.0,5.0360000000000005,0.826
1994/08/06,0.2,5.272,0.696
1994/08/07,0.3,5.409,0.684
1994/08/08,0.1,5.567,0.6779999999999999
1994/08/09,0.2,5.742000000000001,0.688
1994/08/10,2.8,5.845,0.696
1994/08/11,5.6,5.972,0.731
1994/08/12,0.0,5.761,0.961
1994/08/13,0.0,5.625,0.76
1994/08/14,0.0,5.324,0.6509999999999999
1994/08/15,0.0,4.926,0.605
1994/08/16,4.0,4.822,0.579
1994/08/17,6.5,4.964,0.7120000000000001
1994/08/18,0.2,5.129,0.8540000000000001
1994/08/19,0.0,5.402,0.69
1994/08/20,0.0,5.589,0.606
1994/08/21,0.0,5.723,0.586
1994/08/22,1.1,5.7639999999999985,0.586
1994/08/23,0.2,5.754,0.5589999999999999
1994/08/24,2.3,5.731,0.62
1994/08/25,1.2,5.6789999999999985,0.614
1994/08/26,0.4,5.457000000000002,0.596
1994/08/27,0.4,5.244,0.537
1994/08/28,0.1,5.012,0.488
1994/08/29,0.0,4.81,0.502
1994/08/30,0.2,4.41,0.537
1994/08/31,15.1,4.487,0.648
1994/09/01,0.1,4.524,1.3559999999999999
1994/09/02,0.0,4.751,0.912
1994/09/03,1.3,5.046,0.713
1994/09/04,0.8,5.371,0.635
1994/09/05,0.0,5.68,0.596
1994/09/06,3.7,5.7860000000000005,0.593
1994/09/07,0.3,6.11,0.608
1994/09/08,0.8,6.136,0.608
1994/09/09,6.2,6.053,0.584
1994/09/10,1.4,5.9110000000000005,0.615
1994/09/11,2.7,5.5360000000000005,0.675
1994/09/12,14.9,5.332999999999998,1.7630000000000001
1994/09/13,3.4,5.058,2.056
1994/09/14,19.7,5.0360000000000005,1.6119999999999999
1994/09/15,4.0,5.348,6.649
1994/09/16,1.5,5.603,3.008
1994/09/17,1.3,5.627999999999999,1.804
1994/09/18,0.0,5.4929999999999986,1.3159999999999998
1994/09/19,9.0,5.533,1.25
1994/09/20,13.9,5.783,6.946000000000001
1994/09/21,0.0,5.667999999999998,5.667999999999999
1994/09/22,0.0,5.579,2.329
1994/09/23,0.5,5.478,1.5730000000000002
1994/09/24,21.5,5.4689999999999985,1.7309999999999999
1994/09/25,0.9,5.042,12.59
1994/09/26,0.0,4.971,3.898
1994/09/27,0.0,4.9689999999999985,2.211
1994/09/28,0.0,4.425,1.6380000000000001
1994/09/29,0.0,4.38,1.367
1994/09/30,0.9,4.803,1.2
1994/10/01,2.8,4.835,1.158
1994/10/02,17.8,5.157,2.944
1994/10/03,6.8,5.596,14.76
1994/10/04,0.5,5.707000000000002,6.34
1994/10/05,0.1,5.901,3.327
1994/10/06,0.0,6.001,2.29
1994/10/07,0.0,6.227,1.868
1994/10/08,0.0,6.063,1.6569999999999998
1994/10/09,0.0,5.815,1.4980000000000002
1994/10/10,0.0,5.43,1.364
1994/10/11,0.0,5.221,1.263
1994/10/12,0.0,4.878,1.183
1994/10/13,0.0,4.737,1.135
1994/10/14,0.0,4.799,1.124
1994/10/15,2.0,4.995,1.1340000000000001
1994/10/16,0.1,5.107,1.143
1994/10/17,0.0,5.155,1.088
1994/10/18,0.0,5.359,1.048
1994/10/19,14.0,5.386,1.095
1994/10/20,0.2,5.457000000000002,5.735
1994/10/21,3.4,5.452000000000001,2.9539999999999997
1994/10/22,8.6,5.674,3.928
1994/10/23,0.5,5.5870000000000015,7.752999999999999
1994/10/24,6.3,5.4,3.8160000000000003
1994/10/25,1.4,5.125,5.916
1994/10/26,0.1,4.976,4.05
1994/10/27,1.2,4.659,2.865
1994/10/28,0.1,4.563,2.443
1994/10/29,2.9,4.796,2.154
1994/10/30,4.0,4.872,3.4589999999999996
1994/10/31,1.0,5.314,4.916
1994/11/01,0.1,5.52,2.825
1994/11/02,1.9,5.563,2.1390000000000002
1994/11/03,5.4,5.704,3.344
1994/11/04,7.3,5.7970000000000015,3.805
1994/11/05,7.6,6.07,7.766
1994/11/06,0.0,5.851,10.48
1994/11/07,0.1,5.751,4.816
1994/11/08,2.0,5.456,3.628
1994/11/09,1.1,5.144,3.7680000000000002
1994/11/10,0.3,4.909,3.615
1994/11/11,0.2,4.619,3.156
1994/11/12,12.2,4.615,7.754
1994/11/13,4.6,4.867,8.458
1994/11/14,0.1,5.124,9.115
1994/11/15,0.0,5.45,4.707
1994/11/16,0.6,5.3610000000000015,3.4419999999999997
1994/11/17,4.6,5.45,3.136
1994/11/18,9.2,5.41,6.2170000000000005
1994/11/19,8.5,5.699,10.43
1994/11/20,0.3,5.666,14.39
1994/11/21,0.3,5.376,6.392
1994/11/22,0.0,5.341,4.752
1994/11/23,0.6,5.283,4.081
1994/11/24,0.0,5.08,3.517
1994/11/25,0.1,4.722,3.115
1994/11/26,0.0,4.715,2.9019999999999997
1994/11/27,0.0,4.724,2.67
1994/11/28,0.0,4.9030000000000005,2.4290000000000003
1994/11/29,0.0,4.848,2.306
1994/11/30,0.0,4.988,2.228
1994/12/01,0.0,5.405,2.123
1994/12/02,0.1,5.48,2.076
1994/12/03,8.0,5.568,3.159
1994/12/04,14.6,6.2120000000000015,17.53
1994/12/05,6.8,5.811,12.92
1994/12/06,4.5,6.167999999999998,8.773
1994/12/07,7.7,5.8610000000000015,9.437999999999999
1994/12/08,0.1,5.473,14.57
1994/12/09,0.8,5.169,7.082000000000001
1994/12/10,0.4,5.087,5.539
1994/12/11,0.1,4.799,4.688
1994/12/12,0.8,4.76,3.892
1994/12/13,11.5,4.789,10.29
1994/12/14,0.5,4.784,7.221
1994/12/15,0.9,4.808,4.961
1994/12/16,0.1,5.226,4.572
1994/12/17,3.0,4.829,4.149
1994/12/18,2.0,5.659,4.749
1994/12/19,0.0,5.372000000000001,4.224
1994/12/20,0.6,5.4270000000000005,3.535
1994/12/21,2.5,5.294,3.6910000000000003
1994/12/22,0.0,4.967,3.6860000000000004
1994/12/23,0.1,4.862,2.9810000000000003
1994/12/24,0.5,5.006,3.029
1994/12/25,0.9,5.132999999999999,3.9989999999999997
1994/12/26,6.9,4.961,7.189
1994/12/27,10.3,5.095,9.654
1994/12/28,5.9,4.9510000000000005,13.47
1994/12/29,3.6,5.263,16.66
1994/12/30,21.9,5.527,8.994
1994/12/31,4.9,5.8610000000000015,26.55
1995/01/01,2.4,6.457999999999998,9.487
1995/01/02,2.8,6.292000000000002,6.382000000000001
1995/01/03,0.6,5.522,5.375
1995/01/04,8.7,5.482,5.7860000000000005
1995/01/05,3.7,5.38,36.34
1995/01/06,0.1,5.6370000000000005,20.03
1995/01/07,1.6,5.016,16.39
1995/01/08,0.1,4.964,18.19
1995/01/09,0.1,5.099,9.734
1995/01/10,16.5,4.829,21.04
1995/01/11,0.2,4.9510000000000005,15.13
1995/01/12,0.0,4.961,7.932
1995/01/13,0.0,4.737,6.353
1995/01/14,0.9,4.947,5.792000000000001
1995/01/15,0.1,4.887,5.301
1995/01/16,2.9,5.041,4.971
1995/01/17,7.3,5.465,8.421
1995/01/18,0.0,5.805,8.69
1995/01/19,8.1,5.57,10.03
1995/01/20,2.2,5.529,9.957
1995/01/21,12.7,5.238,18.54
1995/01/22,0.4,5.346,12.3
1995/01/23,0.0,5.2810000000000015,7.3839999999999995
1995/01/24,0.0,4.9289999999999985,5.546
1995/01/25,19.4,5.005,6.728
1995/01/26,1.3,4.992,17.01
1995/01/27,8.2,4.972,7.9510000000000005
1995/01/28,0.9,5.24,21.24
1995/01/29,2.3,5.455,18.01
1995/01/30,10.9,5.501,11.83
1995/01/31,9.5,5.654,39.3
1995/02/01,0.0,6.323,18.53
1995/02/02,0.0,5.712999999999999,9.206
1995/02/03,0.0,5.976,7.252999999999999
1995/02/04,0.1,5.6610000000000005,5.88
1995/02/05,0.2,5.3210000000000015,5.188
1995/02/06,2.5,5.049,4.683
1995/02/07,6.1,4.935,6.399
1995/02/08,0.5,4.57,6.656000000000001
1995/02/09,2.8,4.372,5.205
1995/02/10,3.6,4.298,6.928
1995/02/11,11.4,4.405,22.08
1995/02/12,0.4,5.012,11.45
1995/02/13,4.5,5.175,9.036
1995/02/14,8.5,5.364,8.411
1995/02/15,4.1,5.54,13.22
1995/02/16,3.8,5.694,11.14
1995/02/17,0.0,5.893,8.418
1995/02/18,4.0,5.627999999999999,6.237
1995/02/19,0.4,5.9510000000000005,6.61
1995/02/20,1.7,5.549,5.164
1995/02/21,2.6,5.277,4.627
1995/02/22,9.3,5.073,10.22
1995/02/23,0.0,4.952,7.835
1995/02/24,0.1,4.79,5.331
1995/02/25,0.7,4.926,4.574
1995/02/26,3.4,4.978,4.221
1995/02/27,1.4,4.973,5.12
1995/02/28,5.5,5.7620000000000005,5.196000000000001
1995/03/01,4.1,5.86,7.625
1995/03/02,5.0,5.875,5.742000000000001
1995/03/03,0.2,5.864,5.602
1995/03/04,5.3,5.403,4.981
1995/03/05,1.9,5.5939999999999985,11.22
1995/03/06,0.1,5.252999999999999,7.5120000000000005
1995/03/07,1.7,4.748,5.497000000000001
1995/03/08,1.9,4.758,5.022
1995/03/09,0.1,4.1960000000000015,4.677
1995/03/10,0.0,3.803,5.246
1995/03/11,2.7,4.231,4.624
1995/03/12,0.0,4.24,4.141
1995/03/13,0.0,4.464,3.487
1995/03/14,0.3,4.9030000000000005,3.3169999999999997
1995/03/15,0.1,5.325,3.15
1995/03/17,5.3,5.814,3.028
1995/03/18,0.1,5.8820000000000014,3.2769999999999997
1995/03/19,0.6,6.105,2.825
1995/03/20,0.0,5.926,2.434
1995/03/21,0.0,5.257999999999999,2.262
1995/03/22,0.0,5.193,2.157
1995/03/23,0.0,4.919,2.029
1995/03/29,0.1,5.407,5.432
1995/03/30,3.2,5.229,12.5
1995/03/31,0.0,5.702000000000001,12.02
1995/04/01,0.0,5.5779999999999985,4.8580000000000005
1995/04/02,0.0,5.582999999999998,3.426
1995/04/03,0.6,5.3610000000000015,2.906
1995/04/11,0.0,4.468,1.786
1995/04/12,0.0,4.763,1.6909999999999998
1995/04/13,0.0,4.899,1.605
1995/04/14,0.1,5.218,1.547
1995/04/15,0.0,5.5539999999999985,1.5519999999999998
1995/04/16,0.2,5.731,1.507
1995/04/17,12.5,5.898,1.755
1995/04/18,2.8,5.817,3.972
1995/04/19,1.4,5.544,3.342
1995/04/20,2.2,5.334,2.575
1995/04/21,1.1,4.87,2.324
1995/04/22,11.7,4.763,6.167000000000001
1995/04/23,1.0,4.365,5.771
1995/04/24,0.0,4.649,3.2710000000000004
1995/05/10,0.6,4.5939999999999985,1.36
1995/05/11,0.9,4.737,1.2890000000000001
1995/05/12,1.6,4.9830000000000005,1.2830000000000001
1995/05/13,1.0,5.175,1.2930000000000001
1995/05/14,12.8,5.4860000000000015,1.617
1995/05/15,0.1,5.749,2.437
1995/05/16,4.0,5.761,1.673
1995/05/17,2.0,5.7879999999999985,1.83
1995/05/18,1.5,5.684,1.892
1995/05/19,0.3,5.488,1.5719999999999998
1995/05/20,0.0,5.352,1.386
1995/05/21,0.0,4.782,1.265
1995/05/22,0.1,4.767,1.194
1995/05/23,0.0,4.77,1.131
1995/05/24,4.9,4.822,1.0979999999999999
1995/05/25,2.4,4.763,1.219
1995/05/26,1.8,4.977,1.171
1995/05/27,4.1,5.013,1.115
1995/05/28,5.0,5.074,1.511
1995/05/29,3.7,5.2360000000000015,1.995
1995/05/30,4.3,5.183,2.365
1995/05/31,0.0,5.107,2.026
1995/06/01,3.2,5.08,1.4980000000000002
1995/06/02,2.0,5.021,1.568
1995/06/03,4.0,4.908,1.734
1995/06/04,2.0,4.8580000000000005,1.945
1995/06/05,3.0,4.7189999999999985,1.714
1995/06/06,4.5,4.5139999999999985,1.7790000000000001
1995/06/07,4.6,4.63,2.154
1995/06/08,4.1,4.856,2.7310000000000003
1995/06/09,0.1,4.913,3.4419999999999997
1995/06/10,3.0,4.968,2.068
1995/06/11,3.2,5.257999999999999,2.167
1995/06/12,0.3,5.507999999999999,3.1660000000000004
1995/06/13,0.2,5.561,2.235
1995/06/14,0.8,5.812,1.7519999999999998
1995/06/15,0.2,5.9110000000000005,1.633
1995/06/16,1.0,5.759,1.5390000000000001
1995/06/17,0.0,5.622000000000001,1.386
1995/06/18,0.0,5.522,1.236
1995/06/19,0.5,5.151,1.1
1995/06/20,0.0,5.046,1.069
1995/06/21,0.0,4.747,0.99
1995/06/22,0.0,4.533,0.93
1995/06/23,0.4,4.534,0.885
1995/06/24,1.7,4.617,0.956
1995/06/25,0.4,4.673,1.048
1995/06/26,0.0,4.828,1.023
1995/06/27,0.0,4.952,0.924
1995/06/28,0.0,5.048,0.856
1995/06/29,0.0,5.155,0.81
1995/06/30,0.0,5.2,0.775
1995/07/01,0.0,5.2120000000000015,0.7609999999999999
1995/07/02,0.3,5.167999999999998,0.758
1995/07/03,0.0,5.247000000000001,0.7440000000000001
1995/07/04,0.0,5.073,0.7390000000000001
1995/07/05,0.0,4.8180000000000005,0.718
1995/07/06,0.0,4.931,0.7120000000000001
1995/07/07,0.0,4.815,0.7
1995/07/08,0.0,4.822,0.664
1995/07/09,0.0,4.805,0.635
1995/07/10,0.0,5.127000000000002,0.6459999999999999
1995/07/11,1.8,5.364,0.6659999999999999
1995/07/12,0.0,5.607,0.706
1995/07/13,4.2,5.769,0.6920000000000001
1995/07/14,4.2,5.926,0.703
1995/07/15,3.7,5.859,0.968
1995/07/16,1.7,5.845,0.9229999999999999
1995/07/17,3.6,5.589,0.736
1995/07/18,0.0,5.4129999999999985,0.757
1995/07/19,0.0,5.017,0.675
1995/07/20,4.4,4.816,0.638
1995/07/21,0.7,4.651,0.6729999999999999
1995/07/22,0.0,4.523,0.634
1995/07/23,0.0,4.402,0.59
1995/07/24,0.0,4.84,0.574
1995/07/25,0.0,4.703,0.597
1995/07/26,1.3,4.966,0.5479999999999999
1995/07/27,0.0,5.15,0.5429999999999999
1995/07/28,0.0,5.294,0.53
1995/07/29,0.0,5.3370000000000015,0.518
1995/07/30,0.0,5.407,0.512
1995/07/31,0.0,5.31,0.511
1995/08/01,0.0,5.2810000000000015,0.503
1995/08/02,0.0,5.122999999999998,0.503
1995/08/03,0.0,5.008,0.49
1995/08/04,0.0,4.862,0.502
1995/08/05,0.0,4.6789999999999985,0.49
1995/08/06,0.0,4.725,0.518
1995/08/07,0.0,4.854,0.509
1995/08/08,0.0,4.947,0.485
1995/08/09,0.0,5.2570000000000014,0.447
1995/08/10,0.0,5.468,0.44
1995/08/11,0.0,5.622999999999998,0.439
1995/08/12,2.8,5.824,0.42
1995/08/13,0.0,5.975,0.449
1995/08/14,0.0,5.759,0.45899999999999996
1995/08/15,0.0,5.593,0.44
1995/08/16,0.0,5.377999999999999,0.433
1995/08/17,0.0,5.017,0.413
1995/08/18,0.0,4.644,0.42100000000000004
1995/08/19,0.0,4.317,0.413
1995/08/20,0.0,4.24,0.41600000000000004
1995/08/21,0.0,4.246,0.41
1995/08/22,1.8,4.527,0.41
1995/08/23,0.0,4.801,0.37799999999999995
1995/08/24,0.0,5.047,0.389
1995/08/25,1.2,5.416,0.371
1995/08/26,1.1,5.519,0.413
1995/08/27,5.3,5.7010000000000005,0.455
1995/08/28,0.6,5.794,0.498
1995/08/29,0.1,5.629,0.503
1995/08/30,0.1,5.462999999999999,0.478
1995/08/31,0.0,5.327000000000001,0.484
1995/09/01,2.6,5.114,0.45399999999999996
1995/09/02,5.3,4.964,0.535
1995/09/03,3.5,4.7189999999999985,0.613
1995/09/04,0.1,4.827,0.607
1995/09/05,16.9,4.832,0.785
1995/09/06,7.7,5.165,1.291
1995/09/07,30.7,5.4289999999999985,4.816
1995/09/08,7.8,5.7010000000000005,5.226
1995/09/09,0.1,5.774,6.795
1995/09/10,18.8,5.881,2.387
1995/09/11,2.9,6.049,8.633
1995/09/12,2.4,5.785,3.214
1995/09/13,0.0,5.539,2.1790000000000003
1995/09/14,0.9,5.375,1.713
1995/09/15,0.1,5.107,1.324
1995/09/16,4.6,4.697,0.963
1995/09/17,2.5,4.3210000000000015,1.5830000000000002
1995/09/18,1.0,4.149,2.114
1995/09/19,1.6,4.317,1.6059999999999999
1995/09/20,0.0,4.458,1.212
1995/09/21,0.0,4.725,1.072
1995/09/22,1.7,5.085,0.955
1995/09/23,8.1,5.228,0.932
1995/09/24,4.2,5.783,1.139
1995/09/25,2.2,5.582000000000002,1.651
1995/09/26,0.6,6.117000000000001,1.4069999999999998
1995/09/27,1.0,6.02,1.148
1995/09/28,0.0,5.937,0.981
1995/09/29,0.0,5.681,0.872
1995/09/30,2.0,5.359,0.8220000000000001
1995/10/01,1.6,5.096,0.8320000000000001
1995/10/02,0.0,4.829,0.8370000000000001
1995/10/03,1.8,4.899,0.8
1995/10/04,1.2,4.812,0.795
1995/10/05,2.7,5.013,0.816
1995/10/06,8.0,5.334,1.4769999999999999
1995/10/07,0.1,5.681,2.023
1995/10/08,0.0,5.55,1.281
1995/10/09,0.0,6.068,0.98
1995/10/10,0.0,5.877000000000002,0.848
1995/10/11,0.0,5.774,0.7709999999999999
1995/10/12,0.1,5.66,0.7709999999999999
1995/10/13,0.0,5.252999999999999,0.74
1995/10/14,0.0,4.966,0.745
1995/10/15,0.0,4.723,0.732
1995/10/16,2.7,4.435,0.711
1995/10/17,0.5,4.767,0.722
1995/10/18,0.0,4.503,0.757
1995/10/19,2.0,4.817,0.684
1995/10/20,0.0,4.898,0.705
1995/10/21,0.0,4.8889999999999985,0.72
1995/10/22,0.0,5.492000000000001,0.6859999999999999
1995/10/23,0.0,5.519,0.68
1995/10/24,6.3,5.723,0.69
1995/10/25,0.0,6.0360000000000005,0.843
1995/10/26,0.0,6.041,0.807
1995/10/27,0.0,5.999,0.644
1995/10/28,0.0,5.819,0.56
1995/10/29,0.0,5.356,0.622
1995/10/30,0.0,5.069,0.66
1995/10/31,3.8,4.945,0.677
1995/11/01,2.8,5.03,0.773
1995/11/02,0.0,5.2620000000000005,0.8290000000000001
1995/11/03,0.3,5.34,0.82
1995/11/04,0.0,5.07,0.73
1995/11/05,0.0,5.199,0.6679999999999999
1995/11/06,1.1,5.5539999999999985,0.6920000000000001
1995/11/07,0.0,5.617000000000001,0.695
1995/11/08,8.1,5.682,0.757
1995/11/09,2.9,5.487,1.145
1995/11/10,4.8,5.417000000000002,1.6159999999999999
1995/11/11,12.2,5.2189999999999985,4.534
1995/11/12,0.0,4.732,4.585
1995/11/13,0.0,4.873,2.27
1995/11/14,3.8,4.724,1.695
1995/11/15,28.8,4.609,3.833
1995/11/16,13.1,4.629,29.94
1995/11/17,12.2,4.646,13.53
1995/11/18,0.0,4.743,8.144
1995/11/19,0.2,5.126,12.89
1995/11/20,0.2,5.087,17.48
1995/11/21,2.1,5.351,14.89
1995/11/22,0.0,5.8870000000000005,7.329
1995/11/23,0.2,5.8889999999999985,4.904
1995/11/24,2.0,5.858,4.1819999999999995
1995/11/25,2.5,5.777,4.021
1995/11/26,7.6,5.73,6.6739999999999995
1995/11/27,4.3,5.311,8.642000000000001
1995/11/28,0.9,5.074,6.265
1995/11/29,0.1,4.876,4.456
1995/11/30,0.0,4.6960000000000015,3.6039999999999996
1995/12/01,0.0,4.816,3.07
1995/12/02,1.3,4.816,2.806
1995/12/03,21.2,4.726,18.23
1995/12/04,1.8,4.985,21.46
1995/12/05,5.8,4.974,9.166
1995/12/06,12.6,5.235,16.29
1995/12/07,3.0,5.121,15.95
1995/12/08,1.1,5.214,9.074
1995/12/09,0.0,5.1080000000000005,6.857
1995/12/10,0.0,5.309,8.177
1995/12/11,0.1,5.063,7.235
1995/12/12,4.6,5.007,16.15
1995/12/13,3.9,4.767,11.46
1995/12/14,2.3,4.5139999999999985,10.43
1995/12/15,1.3,4.506,7.872999999999999
1995/12/16,0.0,4.464,6.312
1995/12/17,0.2,4.747,5.176
1995/12/18,3.6,4.815,4.433
1995/12/19,3.2,5.11,5.9910000000000005
1995/12/20,1.1,5.395,6.391
1996/01/02,0.1,4.824,15.42
1996/01/03,0.1,4.765,14.39
1996/01/04,2.1,5.033,10.79
1996/01/05,3.0,5.093,9.418
1996/01/06,6.3,4.992,10.12
1996/01/07,2.0,5.329,14.31
1996/01/08,18.6,5.61,29.07
1996/01/09,1.0,5.568,27.52
1996/01/10,0.0,5.559,11.61
1996/01/11,4.4,5.305,9.36
1996/01/12,3.3,5.198,9.861
1996/01/13,0.0,4.96,8.809
1996/01/14,0.0,4.715,6.4670000000000005
1996/01/15,0.0,4.675,5.282
1996/01/16,0.1,4.782,4.664
1996/01/17,0.0,4.745,4.377
1996/01/18,0.0,5.246,4.109
1996/01/19,0.3,5.296,4.008
1996/01/20,0.1,5.377999999999999,3.906
1996/01/21,0.2,5.766,3.57
1996/01/22,0.0,5.728,3.341
1996/01/23,0.0,5.903,3.1689999999999996
1996/01/24,0.0,5.577000000000001,2.911
1996/01/25,1.1,5.33,2.6310000000000002
1996/01/26,5.8,5.222,2.56
1996/01/27,3.4,4.746,2.721
1996/01/28,0.0,4.524,2.61
1996/01/29,0.0,4.343,2.524
1996/01/30,0.0,4.328,2.71
1996/01/31,0.0,4.373,2.793
1996/02/01,0.0,4.767,2.945
1996/02/02,1.5,5.04,3.133
1996/02/03,2.4,5.155,3.641
1996/02/04,0.0,5.24,3.727
1996/02/05,0.0,5.2860000000000005,3.202
1996/02/06,0.6,5.12,2.665
1996/02/07,0.3,5.245,2.426
1996/02/08,2.1,5.099,2.226
1996/02/09,15.0,4.632,7.412999999999999
1996/02/10,3.5,4.78,21.24
1996/02/11,22.8,4.763,20.89
1996/02/12,12.2,4.847,67.28
1996/02/13,1.9,4.47,25.2
1996/02/14,0.0,4.505,12.09
1996/02/15,1.2,4.78,10.51
1996/02/16,0.0,5.268,11.35
1996/02/17,5.1,5.58,7.111000000000001
1996/02/18,4.5,5.857,9.005
1996/02/19,2.0,6.0139999999999985,6.6610000000000005
1996/02/20,1.4,5.634,4.954
1996/02/21,3.8,5.63,4.565
1996/02/22,2.6,5.709,9.635
1996/02/23,2.5,5.35,8.707
1996/02/24,5.8,5.402,12.58
1996/02/25,0.3,4.832,10.79
1996/02/26,0.7,4.649,7.106
1996/02/27,0.0,4.291,5.37
1996/02/28,0.0,4.285,4.506
1996/02/29,0.0,4.309,4.045
1996/03/01,4.0,4.51,4.285
1996/03/02,10.1,4.777,10.75
1996/03/03,2.0,4.976,20.84
1996/03/04,0.2,5.184,10.17
1996/03/05,0.0,5.319,7.02
1996/03/06,0.7,5.4,5.797999999999999
1996/03/07,0.0,5.403,5.17
1996/03/08,1.0,5.2189999999999985,4.493
1996/03/09,0.0,5.019,4.21
1996/03/10,0.0,4.995,3.7710000000000004
1996/03/11,4.7,4.723,3.543
1996/03/12,0.0,4.522,3.508
1996/03/13,0.0,4.509,3.3
1996/03/14,0.0,4.504,3.1710000000000003
1996/03/15,0.0,4.599,3.2510000000000003
1996/03/16,1.7,4.784,3.552
1996/03/17,0.2,5.121,4.218999999999999
1996/03/18,0.0,5.462999999999999,4.133
1996/03/19,0.0,5.718,3.897
1996/03/20,0.3,5.7120000000000015,3.51
1996/03/21,4.3,5.851,3.677
1996/03/22,0.6,5.563,4.579
1996/03/23,0.4,5.395,3.907
1996/03/24,0.0,5.046,3.4410000000000003
1996/03/26,0.5,4.651,2.937
1996/03/27,0.3,4.246,2.59
1996/03/28,1.5,4.477,2.505
1996/03/29,1.5,4.262,2.6260000000000003
1996/03/30,1.2,4.448,3.0260000000000002
1996/03/31,0.4,4.678,2.9160000000000004
1996/04/01,0.0,5.016,2.516
1996/04/02,0.0,5.12,2.239
1996/04/03,0.0,5.182,2.0140000000000002
1996/04/04,0.0,5.279,1.8869999999999998
1996/04/05,0.0,5.65,1.82
1996/04/06,1.0,5.558,1.8090000000000002
1996/04/07,0.0,5.489,1.821
1996/04/08,0.0,5.269,1.726
1996/04/09,0.0,5.2,1.6869999999999998
1996/04/10,2.1,4.95,1.682
1996/04/11,0.4,4.62,1.807
1996/04/12,0.0,4.526,1.743
1996/04/13,0.0,4.673,1.6019999999999999
1996/04/14,0.0,4.681,1.482
1996/04/15,0.0,5.16,1.4369999999999998
1996/04/16,0.3,5.442,1.433
1996/04/17,0.3,5.605,1.423
1996/04/18,1.6,5.461,1.432
1996/04/19,0.0,5.5939999999999985,1.485
1996/04/20,0.6,5.525,1.401
1996/04/21,0.0,5.374,1.35
1996/04/22,9.5,5.016,1.291
1996/04/23,0.4,5.157,1.929
1996/04/24,0.0,4.584,1.764
1996/04/25,4.8,4.56,1.4780000000000002
1996/04/26,0.0,4.257,1.72
1996/04/27,0.1,4.299,1.484
1996/04/28,0.2,4.351,1.3659999999999999
1996/04/29,3.5,4.585,1.386
1996/04/30,4.2,4.912,1.6869999999999998
1996/05/01,13.8,5.062,4.447
1996/05/02,1.7,5.388,10.84
1996/05/03,0.4,5.5920000000000005,4.622
1996/05/04,0.0,5.6770000000000005,2.8289999999999997
1996/05/05,0.1,5.6389999999999985,2.221
1996/05/06,0.1,5.607,1.96
1996/05/07,0.0,5.382999999999999,1.7630000000000001
1996/05/08,0.4,5.211,1.64
1996/05/09,0.0,5.019,1.554
1996/05/10,11.4,4.848,1.7080000000000002
1996/05/11,2.1,4.7780000000000005,3.66
1996/05/12,0.1,4.762,2.998
1996/05/13,0.0,4.854,2.312
1996/05/14,0.0,5.0310000000000015,1.841
1996/05/15,0.0,5.282,1.6130000000000002
1996/05/16,0.9,5.3420000000000005,1.547
1996/05/17,0.7,5.403,1.5630000000000002
1996/05/18,4.3,5.4060000000000015,1.5490000000000002
1996/05/19,0.2,5.457999999999998,1.6840000000000002
1996/05/20,0.2,5.097,1.545
1996/05/21,1.0,5.242000000000001,1.35
1996/05/22,6.0,5.011,1.767
1996/05/23,6.5,4.856,2.891
1996/05/24,0.0,4.76,2.772
1996/05/25,0.0,4.671,1.9040000000000001
1996/05/26,7.6,4.505,1.67
1996/05/27,0.1,4.588,2.932
1996/05/28,1.2,4.4689999999999985,2.217
1996/05/29,3.4,4.984,1.854
1996/05/30,0.4,4.96,1.8619999999999999
1996/05/31,0.1,5.377999999999999,1.61
1996/06/01,0.0,5.7010000000000005,1.317
1996/06/02,3.3,5.564,1.365
1996/06/03,0.1,5.593,1.368
1996/06/04,0.0,5.684,1.237
1996/06/05,0.0,5.6110000000000015,1.11
1996/06/06,0.0,5.691,1.046
1996/06/07,11.9,5.234,1.093
1996/06/08,0.0,5.2,1.6380000000000001
1996/06/09,0.3,4.9510000000000005,1.2209999999999999
1996/06/10,0.1,4.928,1.054
1996/06/11,3.7,4.913,1.133
1996/06/12,0.0,5.021,1.197
1996/06/13,0.0,4.884,1.036
1996/06/14,0.0,4.928,0.9520000000000001
1996/06/15,0.0,5.08,0.899
1996/06/16,0.0,5.104,0.835
1996/06/17,0.0,5.256,0.7879999999999999
1996/06/18,0.0,5.425,0.77
1996/06/19,0.3,5.2810000000000015,0.7809999999999999
1996/06/20,1.4,5.335,0.7809999999999999
1996/06/21,0.1,5.261,0.82
1996/06/22,0.0,4.976,0.779
1996/06/23,0.0,4.725,0.726
1996/06/24,0.0,4.5280000000000005,0.7020000000000001
1996/06/25,1.8,4.436,0.68
1996/06/26,1.2,4.582,0.733
1996/06/27,1.8,4.555,0.77
1996/06/28,6.5,4.81,0.852
1996/06/29,0.2,5.218,0.963
1996/06/30,1.8,5.4529999999999985,0.851
1996/07/01,6.2,5.69,0.9520000000000001
1996/07/02,3.6,5.8039999999999985,1.0959999999999999
1996/07/03,9.9,5.824,1.915
1996/07/04,2.1,5.886,1.944
1996/07/05,0.0,5.815,1.265
1996/07/06,0.6,5.627999999999999,0.976
1996/07/07,0.2,5.426,0.872
1996/07/08,0.0,5.15,0.809
